timestamp,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U
1719315651.60022616,544664547,0,6,214869600,2320,10,1.21,-35.3626808,149.1644469,684.08,23.483001708984375,42.074188232421875,-0.01100000087171793,0.0,1
1719315651.80014610,544864467,0,6,214869800,2320,10,1.21,-35.3626502,149.1644825,684.08,23.47800064086914,44.83584976196289,-0.006000000052154064,0.0,1
1719315652.00006628,545064387,0,6,214870000,2320,10,1.21,-35.3626211,149.1645198,684.09,23.474000930786133,47.600257873535156,0.0,0.0,1
1719315652.19998622,545264307,0,6,214870200,2320,10,1.21,-35.3625934,149.16455879999998,684.08,23.47100067138672,50.346988677978516,0.02500000037252903,0.0,1
1719315652.38074708,545445068,0,6,214870400,2320,10,1.21,-35.362567299999995,149.1645994,684.07,23.474000930786133,53.06990051269531,0.06400000303983688,0.0,1
1719315652.58066726,545644988,0,6,214870600,2320,10,1.21,-35.3625428,149.1646414,684.0600000000001,23.48000144958496,55.83648681640625,0.07500000298023224,0.0,1
1719315652.78058720,545844908,0,6,214870800,2320,10,1.21,-35.362519899999995,149.164685,684.04,23.485000610351562,58.673858642578125,0.05100000277161598,0.0,1
1719315653.00049925,546064820,0,6,214871000,2320,10,1.21,-35.3624989,149.1647299,684.04,23.492000579833984,61.53917694091797,0.009000000543892384,0.0,1
1719315653.20041919,546264740,0,6,214871200,2320,10,1.21,-35.3624797,149.164776,684.04,23.499000549316406,64.37142181396484,-0.018000001087784767,0.0,1
1719315653.40033913,546464660,0,6,214871400,2320,10,1.21,-35.3624624,149.1648232,684.0500000000001,23.50400161743164,67.13624572753906,-0.0020000000949949026,0.0,1
1719315653.60025930,546664580,0,6,214871600,2320,10,1.21,-35.3624469,149.16487139999998,684.04,23.506000518798828,69.92340087890625,0.01100000087171793,0.0,1
1719315653.80017924,546864500,0,6,214871800,2320,10,1.21,-35.3624334,149.1649205,684.04,23.505001068115234,72.76871490478516,-0.009000000543892384,0.0,1
1719315654.00009918,547064420,0,6,214872000,2320,10,1.21,-35.3624219,149.1649703,684.04,23.50200080871582,75.60002136230469,-0.03200000151991844,0.0,1
1719315654.20001912,547264340,0,6,214872200,2320,10,1.21,-35.3624124,149.16502069999999,684.0500000000001,23.501001358032227,78.3564453125,-0.018000001087784767,0.0,1
1719315654.38078022,547445101,0,6,214872400,2320,10,1.21,-35.3624049,149.1650716,684.0500000000001,23.501001358032227,81.07572937011719,0.01100000087171793,0.0,1
1719315654.58070016,547645021,0,6,214872600,2320,10,1.21,-35.3623994,149.1651229,684.0500000000001,23.499000549316406,83.821044921875,0.01900000125169754,0.0,1
1719315654.78062010,547844941,0,6,214872800,2320,10,1.21,-35.3623958,149.16517439999998,684.0500000000001,23.4950008392334,86.59954833984375,0.01100000087171793,0.0,1
1719315654.98054028,548044861,0,6,214873000,2320,10,1.21,-35.3623943,149.1652262,684.0500000000001,23.487001419067383,89.41060638427734,-0.006000000052154064,0.0,1
1719315655.20045209,548264773,0,6,214873200,2320,10,1.21,-35.3623949,149.165278,684.0500000000001,23.48200035095215,92.22320556640625,-0.015000000596046448,0.0,1
1719315655.40037227,548464693,0,6,214873400,2320,10,1.21,-35.3623975,149.1653297,684.0500000000001,23.48000144958496,94.97705078125,0.005000000353902578,0.0,1
1719315655.60029221,548664613,0,6,214873600,2320,10,1.21,-35.3624022,149.1653811,684.0500000000001,23.477001190185547,97.76123809814453,0.010000000707805157,0.0,1
1719315655.80021214,548864533,0,6,214873800,2320,10,1.21,-35.362409,149.1654321,684.0500000000001,23.475000381469727,100.64057922363281,-0.020000001415610313,0.0,1
1719315656.00013208,549064453,0,6,214874000,2320,10,1.21,-35.362417799999996,149.1654826,684.0600000000001,23.472002029418945,103.53355407714844,-0.06599999964237213,0.0,1
1719315656.20005226,549264373,0,6,214874200,2320,10,1.21,-35.3624286,149.1655326,684.07,23.470001220703125,106.3318099975586,-0.07900000363588333,0.0,1
1719315656.38081312,549445134,0,6,214874400,2320,10,1.21,-35.362441499999996,149.16558179999998,684.08,23.468000411987305,109.0047378540039,-0.023000001907348633,0.0,1
1719315656.58073330,549645054,0,6,214874600,2320,10,1.21,-35.362456099999996,149.1656303,684.08,23.468000411987305,111.6515884399414,0.049000002443790436,0.0,1
1719315656.78065324,549844974,0,6,214874800,2320,10,1.21,-35.3624726,149.1656778,684.07,23.47100067138672,114.37113952636719,0.07400000095367432,0.0,1
1719315656.98057318,550044894,0,6,214875000,2320,10,1.21,-35.3624909,149.1657243,684.0500000000001,23.472002029418945,117.22472381591797,0.03800000250339508,0.0,1
1719315657.20048523,550264806,0,6,214875200,2320,10,1.21,-35.3625112,149.1657698,684.0500000000001,23.474000930786133,120.15991973876953,-0.017000000923871994,0.0,1
1719315657.40040517,550464726,0,6,214875400,2320,10,1.21,-35.362533299999996,149.1658139,684.0600000000001,23.47800064086914,123.0283203125,-0.04800000041723251,0.0,1
1719315657.60032511,550664646,0,6,214875600,2320,10,1.21,-35.3625572,149.1658565,684.07,23.485000610351562,125.74557495117188,-0.029000001028180122,0.0,1
1719315657.80024529,550864566,0,6,214875800,2320,10,1.21,-35.362582499999995,149.1658979,684.07,23.48900032043457,128.40199279785156,0.01100000087171793,0.0,1
1719315658.00016522,551064486,0,6,214876000,2320,10,1.21,-35.3626096,149.1659376,684.07,23.48900032043457,131.13330078125,0.009000000543892384,0.0,1
1719315658.20008516,551264406,0,6,214876200,2320,10,1.21,-35.3626381,149.1659757,684.07,23.48400115966797,133.92616271972656,-0.01900000125169754,0.0,1
1719315658.40000510,551464326,0,6,214876400,2320,10,1.21,-35.3626681,149.1660121,684.07,23.479001998901367,136.69354248046875,-0.00800000037997961,0.0,1
1719315658.58076620,551645087,0,6,214876600,2320,10,1.21,-35.3626995,149.1660466,684.07,23.47800064086914,139.4339599609375,0.026000000536441803,0.0,1
1719315658.78068614,551845007,0,6,214876800,2320,10,1.21,-35.362732099999995,149.1660793,684.0600000000001,23.479001998901367,142.16944885253906,0.04800000041723251,0.0,1
1719315658.98060608,552044927,0,6,214877000,2320,10,1.21,-35.362766,149.16611,684.0500000000001,23.47800064086914,144.91162109375,0.06100000441074371,0.0,1
1719315659.18052626,552244847,0,6,214877200,2320,10,1.21,-35.3628011,149.16613859999998,684.04,23.479001998901367,147.73143005371094,0.049000002443790436,0.0,1
1719315659.40043831,552464759,0,6,214877400,2320,10,1.21,-35.3628374,149.1661652,684.04,23.48400115966797,150.61517333984375,0.010000000707805157,0.0,1
1719315659.60035825,552664679,0,6,214877600,2320,10,1.21,-35.3628748,149.1661895,684.04,23.490001678466797,153.49639892578125,-0.03100000135600567,0.0,1
1719315659.80027819,552864599,0,6,214877800,2320,10,1.21,-35.362913,149.16621139999998,684.04,23.4950008392334,156.36392211914062,-0.058000002056360245,0.0,1
1719315660.00019813,553064519,0,6,214878000,2320,10,1.21,-35.362952,149.1662309,684.0600000000001,23.500001907348633,159.19322204589844,-0.055000003427267075,0.0,1
1719315660.20011830,553264439,0,6,214878200,2320,10,1.21,-35.362991799999996,149.16624819999998,684.07,23.501001358032227,161.93768310546875,-0.024000000208616257,0.0,1
1719315660.40003824,553464359,0,6,214878400,2320,10,1.21,-35.3630322,149.16626309999998,684.07,23.499000549316406,164.64108276367188,0.005000000353902578,0.0,1
1719315660.58079910,553645120,0,6,214878600,2320,10,1.21,-35.363073199999995,149.1662756,684.0600000000001,23.498001098632812,167.3474884033203,0.03500000014901161,0.0,1
1719315660.78071928,553845040,0,6,214878800,2320,10,1.21,-35.363114599999996,149.1662857,684.0500000000001,23.500001907348633,170.09169006347656,0.05900000408291817,0.0,1
1719315660.98063922,554044960,0,6,214879000,2320,10,1.21,-35.3631563,149.1662933,684.04,23.50400161743164,172.94061279296875,0.049000002443790436,0.0,1
1719315661.18055916,554244880,0,6,214879200,2320,10,1.21,-35.3631983,149.1662984,684.04,23.505001068115234,175.8795623779297,0.0010000000474974513,0.0,1
1719315661.40047121,554464792,0,6,214879400,2320,10,1.21,-35.3632406,149.1663008,684.04,23.505001068115234,178.7953338623047,-0.036000002175569534,0.0,1
1719315661.60039115,554664712,0,6,214879600,2320,10,1.21,-35.3632829,149.1663006,684.0500000000001,23.503000259399414,181.63546752929688,-0.055000003427267075,0.0,1
1719315661.80031109,554864632,0,6,214879800,2320,10,1.21,-35.363324999999996,149.1662979,684.0600000000001,23.498001098632812,184.37477111816406,-0.05300000309944153,0.0,1
1719315662.00023127,555064552,0,6,214880000,2320,10,1.21,-35.363367,149.16629279999998,684.07,23.49100112915039,187.05604553222656,-0.01600000075995922,0.0,1
1719315662.20015121,555264472,0,6,214880200,2320,10,1.21,-35.3634087,149.1662853,684.07,23.48600196838379,189.7858428955078,0.007000000216066837,0.0,1
1719315662.40007114,555464392,0,6,214880400,2320,10,1.21,-35.36345,149.1662752,684.07,23.48400115966797,192.55699157714844,0.026000000536441803,0.0,1
1719315662.59999108,555664312,0,6,214880600,2320,10,1.21,-35.363490999999996,149.1662627,684.0600000000001,23.48400115966797,195.39019775390625,0.024000000208616257,0.0,1
1719315662.78075218,555845073,0,6,214880800,2320,10,1.21,-35.3635314,149.16624779999998,684.0600000000001,23.485000610351562,198.23883056640625,-0.00800000037997961,0.0,1
1719315662.98067212,556044993,0,6,214881000,2320,10,1.21,-35.3635711,149.1662304,684.0600000000001,23.485000610351562,201.0111083984375,-0.01600000075995922,0.0,1
1719315663.18059230,556244913,0,6,214881200,2320,10,1.21,-35.363610099999995,149.1662107,684.07,23.485000610351562,203.72999572753906,0.0010000000474974513,0.0,1
1719315663.38051224,556444833,0,6,214881400,2320,10,1.21,-35.3636483,149.1661887,684.0600000000001,23.48400115966797,206.4389190673828,0.024000000208616257,0.0,1
1719315663.60042429,556664745,0,6,214881600,2320,10,1.21,-35.3636857,149.1661646,684.0600000000001,23.48400115966797,209.23191833496094,0.03100000135600567,0.0,1
1719315663.80034423,556864665,0,6,214881800,2320,10,1.21,-35.363721999999996,149.16613809999998,684.0500000000001,23.488000869750977,212.08448791503906,0.023000001907348633,0.0,1
1719315664.00026417,557064585,0,6,214882000,2320,10,1.21,-35.3637571,149.1661096,684.0500000000001,23.492000579833984,214.9798583984375,-0.005000000353902578,0.0,1
1719315664.20018411,557264505,0,6,214882200,2320,10,1.21,-35.3637911,149.1660789,684.0500000000001,23.4950008392334,217.87525939941406,-0.04200000315904617,0.0,1
1719315664.40010428,557464425,0,6,214882400,2320,10,1.21,-35.3638238,149.1660461,684.0600000000001,23.499000549316406,220.63987731933594,-0.03800000250339508,0.0,1
1719315664.60002422,557664345,0,6,214882600,2320,10,1.21,-35.363855199999996,149.1660115,684.07,23.500001907348633,223.3243865966797,-0.006000000052154064,0.0,1
1719315664.78078508,557845106,0,6,214882800,2320,10,1.21,-35.3638852,149.1659751,684.07,23.496000289916992,226.03814697265625,0.010000000707805157,0.0,1
1719315664.98070526,558045026,0,6,214883000,2320,10,1.21,-35.3639138,149.1659369,684.0600000000001,23.49300193786621,228.77301025390625,0.029000001028180122,0.0,1
1719315665.18062520,558244946,0,6,214883200,2320,10,1.21,-35.3639407,149.1658972,684.0500000000001,23.49700164794922,231.49180603027344,0.06800000369548798,0.0,1
